# r1_0,r1_1,r1_2,r1_3,r1_4,r1_5,r1_6,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,y1_0,y1_1,y1_2,y1_3,y1_4,y1_5,y1_6,y2_0,y2_1,y2_2,y2_3,y2_4,y2_5,y2_6
-1.250299999999999967e+00,7.747000000000000552e-01,4.426599999999999979e-01,-3.245199999999999751e-01,2.842600000000000127e-01,-2.313699999999999923e-01,-2.009300000000000086e+00,-1.433200000000000029e+00,6.845900000000000596e-02,-1.359699999999999909e+00,-4.662199999999999678e-02,-3.108899999999999997e-01,-5.623000000000000220e-01,-1.795900000000000052e+00,-6.720800000000000107e-01,-1.804699999999999971e+00,1.533500000000000085e+00,-2.221099999999999852e+00,1.607000000000000095e-02,-7.249499999999999833e-01,-8.682100000000000373e-01,-2.041300000000000114e+00,-6.518199999999999550e-01,7.476599999999999913e-01,-1.679499999999999993e+00,5.335900000000000087e-01,-8.322599999999999998e-01,-1.098100000000000076e+00
7.747000000000000552e-01,4.426599999999999979e-01,-3.245199999999999751e-01,2.842600000000000127e-01,-2.313699999999999923e-01,-2.009300000000000086e+00,1.607699999999999907e+00,6.845900000000000596e-02,-1.359699999999999909e+00,-4.662199999999999678e-02,-3.108899999999999997e-01,-5.623000000000000220e-01,-1.795900000000000052e+00,9.471199999999999619e-01,-1.804699999999999971e+00,1.533500000000000085e+00,-2.221099999999999852e+00,1.607000000000000095e-02,-7.249499999999999833e-01,-8.682100000000000373e-01,-2.573700000000000099e+00,-6.518199999999999550e-01,7.476599999999999913e-01,-1.679499999999999993e+00,5.335900000000000087e-01,-8.322599999999999998e-01,-1.098100000000000076e+00,-2.103699999999999903e+00
4.426599999999999979e-01,-3.245199999999999751e-01,2.842600000000000127e-01,-2.313699999999999923e-01,-2.009300000000000086e+00,1.607699999999999907e+00,1.069900000000000073e+00,-1.359699999999999909e+00,-4.662199999999999678e-02,-3.108899999999999997e-01,-5.623000000000000220e-01,-1.795900000000000052e+00,9.471199999999999619e-01,-7.240699999999999914e-01,1.533500000000000085e+00,-2.221099999999999852e+00,1.607000000000000095e-02,-7.249499999999999833e-01,-8.682100000000000373e-01,-2.573700000000000099e+00,3.634500000000000064e+00,7.476599999999999913e-01,-1.679499999999999993e+00,5.335900000000000087e-01,-8.322599999999999998e-01,-1.098100000000000076e+00,-2.103699999999999903e+00,2.894299999999999873e+00
-3.245199999999999751e-01,2.842600000000000127e-01,-2.313699999999999923e-01,-2.009300000000000086e+00,1.607699999999999907e+00,1.069900000000000073e+00,6.613900000000000334e-01,-4.662199999999999678e-02,-3.108899999999999997e-01,-5.623000000000000220e-01,-1.795900000000000052e+00,9.471199999999999619e-01,-7.240699999999999914e-01,6.562900000000000400e-01,-2.221099999999999852e+00,1.607000000000000095e-02,-7.249499999999999833e-01,-8.682100000000000373e-01,-2.573700000000000099e+00,3.634500000000000064e+00,-2.442899999999999849e+00,-1.679499999999999993e+00,5.335900000000000087e-01,-8.322599999999999998e-01,-1.098100000000000076e+00,-2.103699999999999903e+00,2.894299999999999873e+00,-1.499900000000000011e+00
2.842600000000000127e-01,-2.313699999999999923e-01,-2.009300000000000086e+00,1.607699999999999907e+00,1.069900000000000073e+00,6.613900000000000334e-01,3.125600000000000045e-01,-3.108899999999999997e-01,-5.623000000000000220e-01,-1.795900000000000052e+00,9.471199999999999619e-01,-7.240699999999999914e-01,6.562900000000000400e-01,-2.910699999999999954e-01,1.607000000000000095e-02,-7.249499999999999833e-01,-8.682100000000000373e-01,-2.573700000000000099e+00,3.634500000000000064e+00,-2.442899999999999849e+00,9.242399999999999505e-01,5.335900000000000087e-01,-8.322599999999999998e-01,-1.098100000000000076e+00,-2.103699999999999903e+00,2.894299999999999873e+00,-1.499900000000000011e+00,1.861299999999999955e+00
-2.313699999999999923e-01,-2.009300000000000086e+00,1.607699999999999907e+00,1.069900000000000073e+00,6.613900000000000334e-01,3.125600000000000045e-01,-9.689300000000000690e-02,-5.623000000000000220e-01,-1.795900000000000052e+00,9.471199999999999619e-01,-7.240699999999999914e-01,6.562900000000000400e-01,-2.910699999999999954e-01,-9.462500000000000355e-01,-7.249499999999999833e-01,-8.682100000000000373e-01,-2.573700000000000099e+00,3.634500000000000064e+00,-2.442899999999999849e+00,9.242399999999999505e-01,-2.067000000000000171e+00,-8.322599999999999998e-01,-1.098100000000000076e+00,-2.103699999999999903e+00,2.894299999999999873e+00,-1.499900000000000011e+00,1.861299999999999955e+00,-1.400700000000000056e+00
-2.009300000000000086e+00,1.607699999999999907e+00,1.069900000000000073e+00,6.613900000000000334e-01,3.125600000000000045e-01,-9.689300000000000690e-02,-2.084300000000000042e-01,-1.795900000000000052e+00,9.471199999999999619e-01,-7.240699999999999914e-01,6.562900000000000400e-01,-2.910699999999999954e-01,-9.462500000000000355e-01,-6.724999999999999867e-01,-8.682100000000000373e-01,-2.573700000000000099e+00,3.634500000000000064e+00,-2.442899999999999849e+00,9.242399999999999505e-01,-2.067000000000000171e+00,-1.261600000000000055e+00,-1.098100000000000076e+00,-2.103699999999999903e+00,2.894299999999999873e+00,-1.499900000000000011e+00,1.861299999999999955e+00,-1.400700000000000056e+00,-6.054000000000000492e-01
1.607699999999999907e+00,1.069900000000000073e+00,6.613900000000000334e-01,3.125600000000000045e-01,-9.689300000000000690e-02,-2.084300000000000042e-01,9.657999999999999918e-01,9.471199999999999619e-01,-7.240699999999999914e-01,6.562900000000000400e-01,-2.910699999999999954e-01,-9.462500000000000355e-01,-6.724999999999999867e-01,9.615500000000000158e-01,-2.573700000000000099e+00,3.634500000000000064e+00,-2.442899999999999849e+00,9.242399999999999505e-01,-2.067000000000000171e+00,-1.261600000000000055e+00,-1.392500000000000071e+00,-2.103699999999999903e+00,2.894299999999999873e+00,-1.499900000000000011e+00,1.861299999999999955e+00,-1.400700000000000056e+00,-6.054000000000000492e-01,-6.881899999999999684e-01
1.069900000000000073e+00,6.613900000000000334e-01,3.125600000000000045e-01,-9.689300000000000690e-02,-2.084300000000000042e-01,9.657999999999999918e-01,1.728900000000000103e+00,-7.240699999999999914e-01,6.562900000000000400e-01,-2.910699999999999954e-01,-9.462500000000000355e-01,-6.724999999999999867e-01,9.615500000000000158e-01,1.907100000000000017e+00,3.634500000000000064e+00,-2.442899999999999849e+00,9.242399999999999505e-01,-2.067000000000000171e+00,-1.261600000000000055e+00,-1.392500000000000071e+00,1.135999999999999899e+00,2.894299999999999873e+00,-1.499900000000000011e+00,1.861299999999999955e+00,-1.400700000000000056e+00,-6.054000000000000492e-01,-6.881899999999999684e-01,1.899399999999999977e+00
6.613900000000000334e-01,3.125600000000000045e-01,-9.689300000000000690e-02,-2.084300000000000042e-01,9.657999999999999918e-01,1.728900000000000103e+00,-1.235200000000000076e+00,6.562900000000000400e-01,-2.910699999999999954e-01,-9.462500000000000355e-01,-6.724999999999999867e-01,9.615500000000000158e-01,1.907100000000000017e+00,-1.218100000000000016e-01,-2.442899999999999849e+00,9.242399999999999505e-01,-2.067000000000000171e+00,-1.261600000000000055e+00,-1.392500000000000071e+00,1.135999999999999899e+00,9.227800000000000447e-01,-1.499900000000000011e+00,1.861299999999999955e+00,-1.400700000000000056e+00,-6.054000000000000492e-01,-6.881899999999999684e-01,1.899399999999999977e+00,1.185699999999999976e+00
3.125600000000000045e-01,-9.689300000000000690e-02,-2.084300000000000042e-01,9.657999999999999918e-01,1.728900000000000103e+00,-1.235200000000000076e+00,-1.010000000000000009e+00,-2.910699999999999954e-01,-9.462500000000000355e-01,-6.724999999999999867e-01,9.615500000000000158e-01,1.907100000000000017e+00,-1.218100000000000016e-01,1.277600000000000069e+00,9.242399999999999505e-01,-2.067000000000000171e+00,-1.261600000000000055e+00,-1.392500000000000071e+00,1.135999999999999899e+00,9.227800000000000447e-01,-2.610300000000000065e+00,1.861299999999999955e+00,-1.400700000000000056e+00,-6.054000000000000492e-01,-6.881899999999999684e-01,1.899399999999999977e+00,1.185699999999999976e+00,-1.757300000000000084e+00
-9.689300000000000690e-02,-2.084300000000000042e-01,9.657999999999999918e-01,1.728900000000000103e+00,-1.235200000000000076e+00,-1.010000000000000009e+00,-5.507600000000000273e-01,-9.462500000000000355e-01,-6.724999999999999867e-01,9.615500000000000158e-01,1.907100000000000017e+00,-1.218100000000000016e-01,1.277600000000000069e+00,-1.276399999999999979e+00,-2.067000000000000171e+00,-1.261600000000000055e+00,-1.392500000000000071e+00,1.135999999999999899e+00,9.227800000000000447e-01,-2.610300000000000065e+00,1.877299999999999969e+00,-1.400700000000000056e+00,-6.054000000000000492e-01,-6.881899999999999684e-01,1.899399999999999977e+00,1.185699999999999976e+00,-1.757300000000000084e+00,1.277600000000000069e+00
-2.084300000000000042e-01,9.657999999999999918e-01,1.728900000000000103e+00,-1.235200000000000076e+00,-1.010000000000000009e+00,-5.507600000000000273e-01,-2.736299999999999844e-02,-6.724999999999999867e-01,9.615500000000000158e-01,1.907100000000000017e+00,-1.218100000000000016e-01,1.277600000000000069e+00,-1.276399999999999979e+00,7.612200000000000077e-01,-1.261600000000000055e+00,-1.392500000000000071e+00,1.135999999999999899e+00,9.227800000000000447e-01,-2.610300000000000065e+00,1.877299999999999969e+00,-1.503200000000000092e+00,-6.054000000000000492e-01,-6.881899999999999684e-01,1.899399999999999977e+00,1.185699999999999976e+00,-1.757300000000000084e+00,1.277600000000000069e+00,-2.282399999999999984e+00
9.657999999999999918e-01,1.728900000000000103e+00,-1.235200000000000076e+00,-1.010000000000000009e+00,-5.507600000000000273e-01,-2.736299999999999844e-02,-1.443500000000000005e+00,9.615500000000000158e-01,1.907100000000000017e+00,-1.218100000000000016e-01,1.277600000000000069e+00,-1.276399999999999979e+00,7.612200000000000077e-01,-7.531699999999999506e-02,-1.392500000000000071e+00,1.135999999999999899e+00,9.227800000000000447e-01,-2.610300000000000065e+00,1.877299999999999969e+00,-1.503200000000000092e+00,2.400900000000000034e+00,-6.881899999999999684e-01,1.899399999999999977e+00,1.185699999999999976e+00,-1.757300000000000084e+00,1.277600000000000069e+00,-2.282399999999999984e+00,1.580600000000000005e+00
1.728900000000000103e+00,-1.235200000000000076e+00,-1.010000000000000009e+00,-5.507600000000000273e-01,-2.736299999999999844e-02,-1.443500000000000005e+00,-1.011400000000000077e+00,1.907100000000000017e+00,-1.218100000000000016e-01,1.277600000000000069e+00,-1.276399999999999979e+00,7.612200000000000077e-01,-7.531699999999999506e-02,2.005300000000000082e+00,1.135999999999999899e+00,9.227800000000000447e-01,-2.610300000000000065e+00,1.877299999999999969e+00,-1.503200000000000092e+00,2.400900000000000034e+00,-1.005600000000000049e+00,1.899399999999999977e+00,1.185699999999999976e+00,-1.757300000000000084e+00,1.277600000000000069e+00,-2.282399999999999984e+00,1.580600000000000005e+00,-1.875999999999999890e+00
-1.235200000000000076e+00,-1.010000000000000009e+00,-5.507600000000000273e-01,-2.736299999999999844e-02,-1.443500000000000005e+00,-1.011400000000000077e+00,6.938199999999999923e-01,-1.218100000000000016e-01,1.277600000000000069e+00,-1.276399999999999979e+00,7.612200000000000077e-01,-7.531699999999999506e-02,2.005300000000000082e+00,-4.200900000000000190e-01,9.227800000000000447e-01,-2.610300000000000065e+00,1.877299999999999969e+00,-1.503200000000000092e+00,2.400900000000000034e+00,-1.005600000000000049e+00,3.981700000000000017e+00,1.185699999999999976e+00,-1.757300000000000084e+00,1.277600000000000069e+00,-2.282399999999999984e+00,1.580600000000000005e+00,-1.875999999999999890e+00,2.991499999999999826e+00
-1.010000000000000009e+00,-5.507600000000000273e-01,-2.736299999999999844e-02,-1.443500000000000005e+00,-1.011400000000000077e+00,6.938199999999999923e-01,-6.741399999999999615e-01,1.277600000000000069e+00,-1.276399999999999979e+00,7.612200000000000077e-01,-7.531699999999999506e-02,2.005300000000000082e+00,-4.200900000000000190e-01,-2.765599999999999725e-01,-2.610300000000000065e+00,1.877299999999999969e+00,-1.503200000000000092e+00,2.400900000000000034e+00,-1.005600000000000049e+00,3.981700000000000017e+00,5.784799999999999942e-01,-1.757300000000000084e+00,1.277600000000000069e+00,-2.282399999999999984e+00,1.580600000000000005e+00,-1.875999999999999890e+00,2.991499999999999826e+00,-1.207999999999999963e+00
-5.507600000000000273e-01,-2.736299999999999844e-02,-1.443500000000000005e+00,-1.011400000000000077e+00,6.938199999999999923e-01,-6.741399999999999615e-01,1.324200000000000044e+00,-1.276399999999999979e+00,7.612200000000000077e-01,-7.531699999999999506e-02,2.005300000000000082e+00,-4.200900000000000190e-01,-2.765599999999999725e-01,-1.872399999999999898e-01,1.877299999999999969e+00,-1.503200000000000092e+00,2.400900000000000034e+00,-1.005600000000000049e+00,3.981700000000000017e+00,5.784799999999999942e-01,6.525900000000000034e-01,1.277600000000000069e+00,-2.282399999999999984e+00,1.580600000000000005e+00,-1.875999999999999890e+00,2.991499999999999826e+00,-1.207999999999999963e+00,1.183799999999999963e+00
-2.736299999999999844e-02,-1.443500000000000005e+00,-1.011400000000000077e+00,6.938199999999999923e-01,-6.741399999999999615e-01,1.324200000000000044e+00,-1.007300000000000084e+00,7.612200000000000077e-01,-7.531699999999999506e-02,2.005300000000000082e+00,-4.200900000000000190e-01,-2.765599999999999725e-01,-1.872399999999999898e-01,-1.306900000000000006e-01,-1.503200000000000092e+00,2.400900000000000034e+00,-1.005600000000000049e+00,3.981700000000000017e+00,5.784799999999999942e-01,6.525900000000000034e-01,1.295299999999999896e+00,-2.282399999999999984e+00,1.580600000000000005e+00,-1.875999999999999890e+00,2.991499999999999826e+00,-1.207999999999999963e+00,1.183799999999999963e+00,3.002799999999999914e-02
-1.443500000000000005e+00,-1.011400000000000077e+00,6.938199999999999923e-01,-6.741399999999999615e-01,1.324200000000000044e+00,-1.007300000000000084e+00,2.565999999999999837e+00,-7.531699999999999506e-02,2.005300000000000082e+00,-4.200900000000000190e-01,-2.765599999999999725e-01,-1.872399999999999898e-01,-1.306900000000000006e-01,6.249200000000000310e-01,2.400900000000000034e+00,-1.005600000000000049e+00,3.981700000000000017e+00,5.784799999999999942e-01,6.525900000000000034e-01,1.295299999999999896e+00,-1.267500000000000071e+00,1.580600000000000005e+00,-1.875999999999999890e+00,2.991499999999999826e+00,-1.207999999999999963e+00,1.183799999999999963e+00,3.002799999999999914e-02,4.933500000000000107e-01
-1.011400000000000077e+00,6.938199999999999923e-01,-6.741399999999999615e-01,1.324200000000000044e+00,-1.007300000000000084e+00,2.565999999999999837e+00,-2.686999999999999944e-01,2.005300000000000082e+00,-4.200900000000000190e-01,-2.765599999999999725e-01,-1.872399999999999898e-01,-1.306900000000000006e-01,6.249200000000000310e-01,-2.528099999999999792e-01,-1.005600000000000049e+00,3.981700000000000017e+00,5.784799999999999942e-01,6.525900000000000034e-01,1.295299999999999896e+00,-1.267500000000000071e+00,2.806799999999999962e+00,-1.875999999999999890e+00,2.991499999999999826e+00,-1.207999999999999963e+00,1.183799999999999963e+00,3.002799999999999914e-02,4.933500000000000107e-01,1.831800000000000095e+00
6.938199999999999923e-01,-6.741399999999999615e-01,1.324200000000000044e+00,-1.007300000000000084e+00,2.565999999999999837e+00,-2.686999999999999944e-01,9.397499999999999742e-01,-4.200900000000000190e-01,-2.765599999999999725e-01,-1.872399999999999898e-01,-1.306900000000000006e-01,6.249200000000000310e-01,-2.528099999999999792e-01,1.066200000000000037e+00,3.981700000000000017e+00,5.784799999999999942e-01,6.525900000000000034e-01,1.295299999999999896e+00,-1.267500000000000071e+00,2.806799999999999962e+00,-3.171600000000000197e+00,2.991499999999999826e+00,-1.207999999999999963e+00,1.183799999999999963e+00,3.002799999999999914e-02,4.933500000000000107e-01,1.831800000000000095e+00,-9.025600000000000289e-01
-6.741399999999999615e-01,1.324200000000000044e+00,-1.007300000000000084e+00,2.565999999999999837e+00,-2.686999999999999944e-01,9.397499999999999742e-01,-8.207200000000000051e-01,-2.765599999999999725e-01,-1.872399999999999898e-01,-1.306900000000000006e-01,6.249200000000000310e-01,-2.528099999999999792e-01,1.066200000000000037e+00,-5.020599999999999508e-01,5.784799999999999942e-01,6.525900000000000034e-01,1.295299999999999896e+00,-1.267500000000000071e+00,2.806799999999999962e+00,-3.171600000000000197e+00,2.012300000000000200e+00,-1.207999999999999963e+00,1.183799999999999963e+00,3.002799999999999914e-02,4.933500000000000107e-01,1.831800000000000095e+00,-9.025600000000000289e-01,1.689699999999999980e+00
1.324200000000000044e+00,-1.007300000000000084e+00,2.565999999999999837e+00,-2.686999999999999944e-01,9.397499999999999742e-01,-8.207200000000000051e-01,1.184600000000000097e+00,-1.872399999999999898e-01,-1.306900000000000006e-01,6.249200000000000310e-01,-2.528099999999999792e-01,1.066200000000000037e+00,-5.020599999999999508e-01,-8.061399999999999677e-01,6.525900000000000034e-01,1.295299999999999896e+00,-1.267500000000000071e+00,2.806799999999999962e+00,-3.171600000000000197e+00,2.012300000000000200e+00,-3.077999999999999847e+00,1.183799999999999963e+00,3.002799999999999914e-02,4.933500000000000107e-01,1.831800000000000095e+00,-9.025600000000000289e-01,1.689699999999999980e+00,-1.629599999999999937e+00
-1.007300000000000084e+00,2.565999999999999837e+00,-2.686999999999999944e-01,9.397499999999999742e-01,-8.207200000000000051e-01,1.184600000000000097e+00,3.075699999999999962e-02,-1.306900000000000006e-01,6.249200000000000310e-01,-2.528099999999999792e-01,1.066200000000000037e+00,-5.020599999999999508e-01,-8.061399999999999677e-01,-4.590099999999999736e-01,1.295299999999999896e+00,-1.267500000000000071e+00,2.806799999999999962e+00,-3.171600000000000197e+00,2.012300000000000200e+00,-3.077999999999999847e+00,8.222899999999999654e-01,3.002799999999999914e-02,4.933500000000000107e-01,1.831800000000000095e+00,-9.025600000000000289e-01,1.689699999999999980e+00,-1.629599999999999937e+00,5.103900000000000103e-01
2.565999999999999837e+00,-2.686999999999999944e-01,9.397499999999999742e-01,-8.207200000000000051e-01,1.184600000000000097e+00,3.075699999999999962e-02,-7.277699999999999447e-02,6.249200000000000310e-01,-2.528099999999999792e-01,1.066200000000000037e+00,-5.020599999999999508e-01,-8.061399999999999677e-01,-4.590099999999999736e-01,1.542799999999999949e+00,-1.267500000000000071e+00,2.806799999999999962e+00,-3.171600000000000197e+00,2.012300000000000200e+00,-3.077999999999999847e+00,8.222899999999999654e-01,-2.371500000000000163e+00,4.933500000000000107e-01,1.831800000000000095e+00,-9.025600000000000289e-01,1.689699999999999980e+00,-1.629599999999999937e+00,5.103900000000000103e-01,-1.110600000000000032e+00
-2.686999999999999944e-01,9.397499999999999742e-01,-8.207200000000000051e-01,1.184600000000000097e+00,3.075699999999999962e-02,-7.277699999999999447e-02,-9.814199999999999313e-02,-2.528099999999999792e-01,1.066200000000000037e+00,-5.020599999999999508e-01,-8.061399999999999677e-01,-4.590099999999999736e-01,1.542799999999999949e+00,-2.148599999999999954e-01,2.806799999999999962e+00,-3.171600000000000197e+00,2.012300000000000200e+00,-3.077999999999999847e+00,8.222899999999999654e-01,-2.371500000000000163e+00,1.469600000000000017e+00,1.831800000000000095e+00,-9.025600000000000289e-01,1.689699999999999980e+00,-1.629599999999999937e+00,5.103900000000000103e-01,-1.110600000000000032e+00,1.640099999999999891e+00
9.397499999999999742e-01,-8.207200000000000051e-01,1.184600000000000097e+00,3.075699999999999962e-02,-7.277699999999999447e-02,-9.814199999999999313e-02,6.803000000000000158e-01,1.066200000000000037e+00,-5.020599999999999508e-01,-8.061399999999999677e-01,-4.590099999999999736e-01,1.542799999999999949e+00,-2.148599999999999954e-01,-4.923199999999999799e-01,-3.171600000000000197e+00,2.012300000000000200e+00,-3.077999999999999847e+00,8.222899999999999654e-01,-2.371500000000000163e+00,1.469600000000000017e+00,-1.386300000000000088e+00,-9.025600000000000289e-01,1.689699999999999980e+00,-1.629599999999999937e+00,5.103900000000000103e-01,-1.110600000000000032e+00,1.640099999999999891e+00,-1.140300000000000091e+00
-8.207200000000000051e-01,1.184600000000000097e+00,3.075699999999999962e-02,-7.277699999999999447e-02,-9.814199999999999313e-02,6.803000000000000158e-01,-6.172600000000000309e-01,-5.020599999999999508e-01,-8.061399999999999677e-01,-4.590099999999999736e-01,1.542799999999999949e+00,-2.148599999999999954e-01,-4.923199999999999799e-01,-1.085099999999999953e-01,2.012300000000000200e+00,-3.077999999999999847e+00,8.222899999999999654e-01,-2.371500000000000163e+00,1.469600000000000017e+00,-1.386300000000000088e+00,2.958700000000000219e-01,1.689699999999999980e+00,-1.629599999999999937e+00,5.103900000000000103e-01,-1.110600000000000032e+00,1.640099999999999891e+00,-1.140300000000000091e+00,2.084999999999999909e-01
1.184600000000000097e+00,3.075699999999999962e-02,-7.277699999999999447e-02,-9.814199999999999313e-02,6.803000000000000158e-01,-6.172600000000000309e-01,-2.324699999999999989e+00,-8.061399999999999677e-01,-4.590099999999999736e-01,1.542799999999999949e+00,-2.148599999999999954e-01,-4.923199999999999799e-01,-1.085099999999999953e-01,2.750300000000000189e+00,-3.077999999999999847e+00,8.222899999999999654e-01,-2.371500000000000163e+00,1.469600000000000017e+00,-1.386300000000000088e+00,2.958700000000000219e-01,-1.393999999999999906e+00,-1.629599999999999937e+00,5.103900000000000103e-01,-1.110600000000000032e+00,1.640099999999999891e+00,-1.140300000000000091e+00,2.084999999999999909e-01,-1.516100000000000003e+00
3.075699999999999962e-02,-7.277699999999999447e-02,-9.814199999999999313e-02,6.803000000000000158e-01,-6.172600000000000309e-01,-2.324699999999999989e+00,-3.928400000000000225e-01,-4.590099999999999736e-01,1.542799999999999949e+00,-2.148599999999999954e-01,-4.923199999999999799e-01,-1.085099999999999953e-01,2.750300000000000189e+00,-4.313100000000000267e-01,8.222899999999999654e-01,-2.371500000000000163e+00,1.469600000000000017e+00,-1.386300000000000088e+00,2.958700000000000219e-01,-1.393999999999999906e+00,2.378099999999999881e+00,5.103900000000000103e-01,-1.110600000000000032e+00,1.640099999999999891e+00,-1.140300000000000091e+00,2.084999999999999909e-01,-1.516100000000000003e+00,1.937100000000000044e+00
-7.277699999999999447e-02,-9.814199999999999313e-02,6.803000000000000158e-01,-6.172600000000000309e-01,-2.324699999999999989e+00,-3.928400000000000225e-01,-1.088100000000000067e+00,1.542799999999999949e+00,-2.148599999999999954e-01,-4.923199999999999799e-01,-1.085099999999999953e-01,2.750300000000000189e+00,-4.313100000000000267e-01,-6.297800000000000065e-01,-2.371500000000000163e+00,1.469600000000000017e+00,-1.386300000000000088e+00,2.958700000000000219e-01,-1.393999999999999906e+00,2.378099999999999881e+00,7.918899999999999828e-01,-1.110600000000000032e+00,1.640099999999999891e+00,-1.140300000000000091e+00,2.084999999999999909e-01,-1.516100000000000003e+00,1.937100000000000044e+00,-1.760499999999999954e+00
-9.814199999999999313e-02,6.803000000000000158e-01,-6.172600000000000309e-01,-2.324699999999999989e+00,-3.928400000000000225e-01,-1.088100000000000067e+00,-7.359599999999999476e-01,-2.148599999999999954e-01,-4.923199999999999799e-01,-1.085099999999999953e-01,2.750300000000000189e+00,-4.313100000000000267e-01,-6.297800000000000065e-01,8.128900000000000015e-01,1.469600000000000017e+00,-1.386300000000000088e+00,2.958700000000000219e-01,-1.393999999999999906e+00,2.378099999999999881e+00,7.918899999999999828e-01,8.466099999999999737e-01,1.640099999999999891e+00,-1.140300000000000091e+00,2.084999999999999909e-01,-1.516100000000000003e+00,1.937100000000000044e+00,-1.760499999999999954e+00,6.592699999999999949e-02
6.803000000000000158e-01,-6.172600000000000309e-01,-2.324699999999999989e+00,-3.928400000000000225e-01,-1.088100000000000067e+00,-7.359599999999999476e-01,-1.391100000000000003e+00,-4.923199999999999799e-01,-1.085099999999999953e-01,2.750300000000000189e+00,-4.313100000000000267e-01,-6.297800000000000065e-01,8.128900000000000015e-01,-8.931000000000000050e-01,-1.386300000000000088e+00,2.958700000000000219e-01,-1.393999999999999906e+00,2.378099999999999881e+00,7.918899999999999828e-01,8.466099999999999737e-01,2.329299999999999926e+00,-1.140300000000000091e+00,2.084999999999999909e-01,-1.516100000000000003e+00,1.937100000000000044e+00,-1.760499999999999954e+00,6.592699999999999949e-02,3.810399999999999898e-01
-6.172600000000000309e-01,-2.324699999999999989e+00,-3.928400000000000225e-01,-1.088100000000000067e+00,-7.359599999999999476e-01,-1.391100000000000003e+00,-9.767599999999999616e-01,-1.085099999999999953e-01,2.750300000000000189e+00,-4.313100000000000267e-01,-6.297800000000000065e-01,8.128900000000000015e-01,-8.931000000000000050e-01,6.379700000000000371e-01,2.958700000000000219e-01,-1.393999999999999906e+00,2.378099999999999881e+00,7.918899999999999828e-01,8.466099999999999737e-01,2.329299999999999926e+00,-4.836000000000000021e-02,2.084999999999999909e-01,-1.516100000000000003e+00,1.937100000000000044e+00,-1.760499999999999954e+00,6.592699999999999949e-02,3.810399999999999898e-01,-1.481999999999999984e+00
-2.324699999999999989e+00,-3.928400000000000225e-01,-1.088100000000000067e+00,-7.359599999999999476e-01,-1.391100000000000003e+00,-9.767599999999999616e-01,-9.923100000000000254e-01,2.750300000000000189e+00,-4.313100000000000267e-01,-6.297800000000000065e-01,8.128900000000000015e-01,-8.931000000000000050e-01,6.379700000000000371e-01,-3.752499999999999725e-01,-1.393999999999999906e+00,2.378099999999999881e+00,7.918899999999999828e-01,8.466099999999999737e-01,2.329299999999999926e+00,-4.836000000000000021e-02,3.010400000000000187e+00,-1.516100000000000003e+00,1.937100000000000044e+00,-1.760499999999999954e+00,6.592699999999999949e-02,3.810399999999999898e-01,-1.481999999999999984e+00,1.207300000000000040e+00
-3.928400000000000225e-01,-1.088100000000000067e+00,-7.359599999999999476e-01,-1.391100000000000003e+00,-9.767599999999999616e-01,-9.923100000000000254e-01,-5.427200000000000080e-02,-4.313100000000000267e-01,-6.297800000000000065e-01,8.128900000000000015e-01,-8.931000000000000050e-01,6.379700000000000371e-01,-3.752499999999999725e-01,4.657499999999999973e-01,2.378099999999999881e+00,7.918899999999999828e-01,8.466099999999999737e-01,2.329299999999999926e+00,-4.836000000000000021e-02,3.010400000000000187e+00,6.801300000000000123e-01,1.937100000000000044e+00,-1.760499999999999954e+00,6.592699999999999949e-02,3.810399999999999898e-01,-1.481999999999999984e+00,1.207300000000000040e+00,-8.407900000000000373e-01
-1.088100000000000067e+00,-7.359599999999999476e-01,-1.391100000000000003e+00,-9.767599999999999616e-01,-9.923100000000000254e-01,-5.427200000000000080e-02,-1.354300000000000059e+00,-6.297800000000000065e-01,8.128900000000000015e-01,-8.931000000000000050e-01,6.379700000000000371e-01,-3.752499999999999725e-01,4.657499999999999973e-01,1.476499999999999924e+00,7.918899999999999828e-01,8.466099999999999737e-01,2.329299999999999926e+00,-4.836000000000000021e-02,3.010400000000000187e+00,6.801300000000000123e-01,3.041399999999999881e+00,-1.760499999999999954e+00,6.592699999999999949e-02,3.810399999999999898e-01,-1.481999999999999984e+00,1.207300000000000040e+00,-8.407900000000000373e-01,1.283400000000000096e+00
-7.359599999999999476e-01,-1.391100000000000003e+00,-9.767599999999999616e-01,-9.923100000000000254e-01,-5.427200000000000080e-02,-1.354300000000000059e+00,-6.624299999999999633e-01,8.128900000000000015e-01,-8.931000000000000050e-01,6.379700000000000371e-01,-3.752499999999999725e-01,4.657499999999999973e-01,1.476499999999999924e+00,-5.759100000000000330e-01,8.466099999999999737e-01,2.329299999999999926e+00,-4.836000000000000021e-02,3.010400000000000187e+00,6.801300000000000123e-01,3.041399999999999881e+00,1.701400000000000023e+00,6.592699999999999949e-02,3.810399999999999898e-01,-1.481999999999999984e+00,1.207300000000000040e+00,-8.407900000000000373e-01,1.283400000000000096e+00,6.557899999999999840e-01
