# r1_0,r1_1,r2_0,r2_1,y1_0,y1_1,y2_0,y2_1
-1.509800000000000031e-01,7.108999999999999764e-01,3.287100000000000022e-01,-1.184299999999999908e+00,-1.559700000000000086e+00,3.962899999999999756e-01,-1.455200000000000049e+00,1.297900000000000054e+00
7.108999999999999764e-01,-3.606800000000000006e-01,-1.184299999999999908e+00,5.598199999999999704e-02,3.962899999999999756e-01,-1.547299999999999898e+00,1.297900000000000054e+00,-1.728900000000000103e+00
-3.606800000000000006e-01,2.308499999999999996e-01,5.598199999999999704e-02,-5.861700000000000070e-03,-1.547299999999999898e+00,-4.574300000000000033e-01,-1.728900000000000103e+00,6.239900000000000446e-01
2.308499999999999996e-01,1.353099999999999969e+00,-5.861700000000000070e-03,4.730500000000000260e-01,-4.574300000000000033e-01,-3.371500000000000052e-01,6.239900000000000446e-01,-1.334200000000000108e-01
1.353099999999999969e+00,4.749399999999999733e-01,4.730500000000000260e-01,2.140800000000000036e+00,-3.371500000000000052e-01,6.238700000000000356e-01,-1.334200000000000108e-01,1.239900000000000002e+00
4.749399999999999733e-01,-1.387399999999999967e+00,2.140800000000000036e+00,-3.820600000000000107e-01,6.238700000000000356e-01,6.576699999999999768e-01,1.239900000000000002e+00,1.140900000000000025e+00
-1.387399999999999967e+00,4.848700000000000232e-01,-3.820600000000000107e-01,-1.108500000000000041e+00,6.576699999999999768e-01,-1.998699999999999921e+00,1.140900000000000025e+00,-1.570000000000000062e+00
4.848700000000000232e-01,-1.229000000000000092e+00,-1.108500000000000041e+00,-1.827800000000000091e+00,-1.998699999999999921e+00,4.756000000000000227e-01,-1.570000000000000062e+00,-4.676600000000000201e-01
-1.229000000000000092e+00,-3.922599999999999976e-01,-1.827800000000000091e+00,-8.305299999999999905e-01,4.756000000000000227e-01,-2.990099999999999980e+00,-4.676600000000000201e-01,-2.584499999999999797e+00
-3.922599999999999976e-01,9.818599999999999550e-02,-8.305299999999999905e-01,-1.535900000000000043e-01,-2.990099999999999980e+00,6.584299999999999597e-01,-2.584499999999999797e+00,-5.263000000000000317e-03
9.818599999999999550e-02,6.921599999999999975e-01,-1.535900000000000043e-01,-1.441500000000000004e+00,6.584299999999999597e-01,-2.318000000000000060e-01,-5.263000000000000317e-03,-2.014700000000000102e-01
6.921599999999999975e-01,-1.467799999999999994e+00,-1.441500000000000004e+00,7.930300000000000127e-01,-2.318000000000000060e-01,-8.722199999999999953e-01,-2.014700000000000102e-01,-1.507900000000000018e+00
-1.467799999999999994e+00,-9.666700000000000292e-01,7.930300000000000127e-01,-1.110899999999999943e-01,-8.722199999999999953e-01,-1.763500000000000068e-01,-1.507900000000000018e+00,2.460700000000000109e-01
-9.666700000000000292e-01,-1.967100000000000071e+00,-1.110899999999999943e-01,-7.785199999999999898e-01,-1.763500000000000068e-01,3.456299999999999928e-01,2.460700000000000109e-01,-1.547900000000000054e+00
-1.967100000000000071e+00,-3.201800000000000201e-01,-7.785199999999999898e-01,4.645599999999999730e-01,3.456299999999999928e-01,-2.657399999999999762e-01,-1.547900000000000054e+00,-1.027099999999999902e+00
-3.201800000000000201e-01,3.545800000000000063e-01,4.645599999999999730e-01,1.226099999999999968e+00,-2.657399999999999762e-01,2.878699999999999815e+00,-1.027099999999999902e+00,1.116000000000000103e+00
3.545800000000000063e-01,-1.466599999999999904e+00,1.226099999999999968e+00,1.098500000000000032e+00,2.878699999999999815e+00,2.202300000000000146e+00,1.116000000000000103e+00,8.657899999999999485e-01
-1.466599999999999904e+00,-8.114400000000000501e-01,1.098500000000000032e+00,7.996600000000000374e-01,2.202300000000000146e+00,1.252499999999999947e+00,8.657899999999999485e-01,3.453600000000000003e-01
-8.114400000000000501e-01,-2.043200000000000127e+00,7.996600000000000374e-01,1.551299999999999901e+00,1.252499999999999947e+00,2.608800000000000008e+00,3.453600000000000003e-01,3.382100000000000106e-01
-2.043200000000000127e+00,-1.135299999999999976e+00,1.551299999999999901e+00,-1.527500000000000080e+00,2.608800000000000008e+00,2.350200000000000067e+00,3.382100000000000106e-01,8.000300000000000189e-01
-1.135299999999999976e+00,-2.630199999999999760e-01,-1.527500000000000080e+00,5.872500000000000497e-01,2.350200000000000067e+00,1.058599999999999985e+00,8.000300000000000189e-01,-1.543700000000000072e+00
-2.630199999999999760e-01,5.482000000000000206e-01,5.872500000000000497e-01,7.415299999999999669e-02,1.058599999999999985e+00,3.525700000000000056e+00,-1.543700000000000072e+00,2.441100000000000048e+00
5.482000000000000206e-01,-7.147200000000000254e-03,7.415299999999999669e-02,1.227200000000000069e+00,3.525700000000000056e+00,1.438099999999999934e+00,2.441100000000000048e+00,6.044299999999999673e-02
-7.147200000000000254e-03,-1.210900000000000087e+00,1.227200000000000069e+00,7.995700000000000029e-01,1.438099999999999934e+00,2.300600000000000200e+00,6.044299999999999673e-02,1.791199999999999903e+00
-1.210900000000000087e+00,-6.778499999999999526e-01,7.995700000000000029e-01,-9.032200000000000228e-01,2.300600000000000200e+00,6.890199999999999658e-01,1.791199999999999903e+00,-2.169699999999999962e-01
-6.778499999999999526e-01,-6.998499999999999721e-01,-9.032200000000000228e-01,-2.064599999999999991e+00,6.890199999999999658e-01,7.887199999999999767e-01,-2.169699999999999962e-01,-5.810499999999999554e-01
-6.998499999999999721e-01,-1.663100000000000023e+00,-2.064599999999999991e+00,-1.281600000000000072e+00,7.887199999999999767e-01,-8.358999999999999764e-01,-5.810499999999999554e-01,-2.088999999999999968e+00
-1.663100000000000023e+00,-1.960000000000000075e-01,-1.281600000000000072e+00,5.981300000000000505e-01,-8.358999999999999764e-01,-1.866899999999999948e-01,-2.088999999999999968e+00,-8.825600000000000112e-01
-1.960000000000000075e-01,-4.935800000000000187e-01,5.981300000000000505e-01,-1.299500000000000099e+00,-1.866899999999999948e-01,2.520599999999999952e+00,-8.825600000000000112e-01,9.257800000000000473e-01
-4.935800000000000187e-01,5.896900000000000475e-01,-1.299500000000000099e+00,-1.919599999999999973e+00,2.520599999999999952e+00,-8.670299999999999674e-01,9.257800000000000473e-01,-1.442399999999999904e+00
5.896900000000000475e-01,1.187799999999999967e-01,-1.919599999999999973e+00,-4.703100000000000058e-01,-8.670299999999999674e-01,1.900399999999999867e-01,-1.442399999999999904e+00,-4.155200000000000005e-01
1.187799999999999967e-01,3.621900000000000119e-01,-4.703100000000000058e-01,-1.407299999999999995e+00,1.900399999999999867e-01,-5.851100000000000190e-01,-4.155200000000000005e-01,-3.692800000000000249e-02
3.621900000000000119e-01,3.559399999999999786e-01,-1.407299999999999995e+00,1.101199999999999957e-01,-5.851100000000000190e-01,-1.253300000000000081e+00,-3.692800000000000249e-02,-1.148300000000000098e+00
3.559399999999999786e-01,2.271999999999999797e+00,1.101199999999999957e-01,-1.768399999999999972e+00,-1.253300000000000081e+00,-1.938499999999999945e-02,-1.148300000000000098e+00,1.370600000000000041e+00
2.271999999999999797e+00,1.066599999999999993e+00,-1.768399999999999972e+00,1.238699999999999912e+00,-1.938499999999999945e-02,-1.820200000000000040e+00,1.370600000000000041e+00,-1.205600000000000005e+00
1.066599999999999993e+00,1.399199999999999999e+00,1.238699999999999912e+00,9.457799999999999541e-01,-1.820200000000000040e+00,-3.913699999999999957e-01,-1.205600000000000005e+00,2.406899999999999817e+00
1.399199999999999999e+00,9.388900000000000023e-01,9.457799999999999541e-01,9.091499999999999582e-02,-3.913699999999999957e-01,-1.137699999999999934e+00,2.406899999999999817e+00,1.025100000000000039e-01
9.388900000000000023e-01,4.211199999999999943e-01,9.091499999999999582e-02,3.896299999999999764e-01,-1.137699999999999934e+00,-1.788899999999999935e+00,1.025100000000000039e-01,1.832199999999999940e-01
4.211199999999999943e-01,-9.535000000000000142e-01,3.896299999999999764e-01,-8.888399999999999634e-01,-1.788899999999999935e+00,-1.464599999999999902e+00,1.832199999999999940e-01,-4.743600000000000039e-01
-9.535000000000000142e-01,1.044799999999999951e+00,-8.888399999999999634e-01,1.076400000000000023e+00,-1.464599999999999902e+00,-2.892199999999999882e+00,-4.743600000000000039e-01,-1.538200000000000012e+00
1.044799999999999951e+00,-1.510499999999999954e+00,1.076400000000000023e+00,4.797199999999999798e-01,-2.892199999999999882e+00,1.692399999999999904e+00,-1.538200000000000012e+00,1.223100000000000076e+00
-1.510499999999999954e+00,7.851700000000000346e-01,4.797199999999999798e-01,8.672199999999999909e-01,1.692399999999999904e+00,-2.286900000000000155e+00,1.223100000000000076e+00,-1.214699999999999891e+00
7.851700000000000346e-01,-8.479799999999999560e-01,8.672199999999999909e-01,-1.467400000000000093e-01,-2.286900000000000155e+00,2.768499999999999961e+00,-1.214699999999999891e+00,1.456900000000000084e+00
-8.479799999999999560e-01,-1.331499999999999906e+00,-1.467400000000000093e-01,-6.003100000000000103e-01,2.768499999999999961e+00,-1.882600000000000051e+00,1.456900000000000084e+00,-1.800300000000000011e+00
-1.331499999999999906e+00,-1.615199999999999969e+00,-6.003100000000000103e-01,1.051600000000000090e+00,-1.882600000000000051e+00,4.899499999999999966e-01,-1.800300000000000011e+00,-8.120199999999999640e-01
-1.615199999999999969e+00,-1.677700000000000025e-01,1.051600000000000090e+00,-9.507600000000000495e-01,4.899499999999999966e-01,1.485200000000000076e+00,-8.120199999999999640e-01,5.456600000000000339e-01
-1.677700000000000025e-01,-4.342799999999999994e-01,-9.507600000000000495e-01,8.757700000000000484e-01,1.485200000000000076e+00,9.184600000000000541e-01,5.456600000000000339e-01,-1.079499999999999904e+00
-4.342799999999999994e-01,-1.028499999999999970e-01,8.757700000000000484e-01,-4.135800000000000032e-01,9.184600000000000541e-01,2.179899999999999949e+00,-1.079499999999999904e+00,1.685499999999999998e+00
-1.028499999999999970e-01,9.867099999999999760e-01,-4.135800000000000032e-01,5.658100000000000351e-01,2.179899999999999949e+00,4.056100000000000261e-01,1.685499999999999998e+00,-4.745800000000000018e-01
9.867099999999999760e-01,-1.650300000000000100e-01,5.658100000000000351e-01,8.962200000000000166e-01,4.056100000000000261e-01,2.194399999999999906e+00,-4.745800000000000018e-01,1.893199999999999994e+00
-1.650300000000000100e-01,-5.067199999999999482e-01,8.962200000000000166e-01,-2.100600000000000037e-02,2.194399999999999906e+00,6.323299999999999754e-02,1.893199999999999994e+00,1.049500000000000016e-01
-5.067199999999999482e-01,1.439200000000000028e-02,-2.100600000000000037e-02,8.773499999999999632e-01,6.323299999999999754e-02,3.744000000000000106e-01,1.049500000000000016e-01,9.757699999999999707e-02
1.439200000000000028e-02,6.719300000000000272e-01,8.773499999999999632e-01,-7.389000000000000012e-01,3.744000000000000106e-01,1.458099999999999952e+00,9.757699999999999707e-02,1.331399999999999917e+00
6.719300000000000272e-01,1.542800000000000005e-01,-7.389000000000000012e-01,8.959499999999999409e-02,1.458099999999999952e+00,-3.999800000000000022e-01,1.331399999999999917e+00,-6.659100000000000019e-01
1.542800000000000005e-01,-7.567700000000000538e-01,8.959499999999999409e-02,-8.264700000000000379e-01,-3.999800000000000022e-01,1.943100000000000105e-01,-6.659100000000000019e-01,5.068899999999999517e-01
-7.567700000000000538e-01,-4.937500000000000222e-01,-8.264700000000000379e-01,-8.876000000000000556e-02,1.943100000000000105e-01,-1.548100000000000032e+00,5.068899999999999517e-01,-1.649699999999999944e+00
-4.937500000000000222e-01,6.642099999999999671e-01,-8.876000000000000556e-02,-8.056999999999999718e-01,-1.548100000000000032e+00,6.370000000000000107e-01,-1.649699999999999944e+00,6.306699999999999529e-01
6.642099999999999671e-01,2.466899999999999926e-01,-8.056999999999999718e-01,5.106499999999999928e-02,6.370000000000000107e-01,-4.090699999999999892e-01,6.306699999999999529e-01,-7.793400000000000327e-01
2.466899999999999926e-01,2.201100000000000001e-01,5.106499999999999928e-02,1.496899999999999897e+00,-4.090699999999999892e-01,3.265300000000000147e-02,-7.793400000000000327e-01,6.334400000000000031e-01
2.201100000000000001e-01,-5.922500000000000542e-01,1.496899999999999897e+00,-1.977800000000000114e-01,3.265300000000000147e-02,1.078999999999999959e+00,6.334400000000000031e-01,9.777099999999999680e-01
-5.922500000000000542e-01,-1.235800000000000010e+00,-1.977800000000000114e-01,9.364000000000000101e-01,1.078999999999999959e+00,-1.010199999999999987e+00,9.777099999999999680e-01,-1.334300000000000042e+00
-1.235800000000000010e+00,-1.581099999999999950e+00,9.364000000000000101e-01,1.005300000000000082e+00,-1.010199999999999987e+00,1.339499999999999913e+00,-1.334300000000000042e+00,5.297699999999999632e-01
-1.581099999999999950e+00,-1.420600000000000085e+00,1.005300000000000082e+00,5.036699999999999511e-01,1.339499999999999913e+00,1.219100000000000072e+00,5.297699999999999632e-01,-4.157299999999999884e-01
-1.420600000000000085e+00,-8.370499999999999607e-01,5.036699999999999511e-01,-3.603700000000000236e-01,1.219100000000000072e+00,2.132200000000000095e+00,-4.157299999999999884e-01,2.204099999999999948e-01
-8.370499999999999607e-01,-4.813900000000000123e-02,-3.603700000000000236e-01,-1.026899999999999924e+00,2.132200000000000095e+00,1.606700000000000017e+00,2.204099999999999948e-01,-1.933600000000000041e-01
-4.813900000000000123e-02,6.620300000000000074e-01,-1.026899999999999924e+00,-2.522400000000000198e+00,1.606700000000000017e+00,1.215000000000000080e+00,-1.933600000000000041e-01,9.915300000000000502e-02
6.620300000000000074e-01,7.629700000000000371e-01,-2.522400000000000198e+00,-2.355500000000000149e+00,1.215000000000000080e+00,-9.303799999999999848e-01,9.915300000000000502e-02,-1.286299999999999999e+00
7.629700000000000371e-01,5.714299999999999935e-01,-2.355500000000000149e+00,5.169599999999999751e-01,-9.303799999999999848e-01,-1.499300000000000077e+00,-1.286299999999999999e+00,-8.357999999999999874e-01
5.714299999999999935e-01,-9.125799999999999468e-01,5.169599999999999751e-01,-2.219299999999999884e-01,-1.499300000000000077e+00,1.454999999999999905e-01,-8.357999999999999874e-01,6.978699999999999903e-01
-9.125799999999999468e-01,5.387300000000000422e-01,-2.219299999999999884e-01,1.344200000000000061e+00,1.454999999999999905e-01,-1.919899999999999940e+00,6.978699999999999903e-01,-1.232199999999999962e+00
5.387300000000000422e-01,-1.004299999999999971e+00,1.344200000000000061e+00,2.802399999999999891e-01,-1.919899999999999940e+00,2.305699999999999861e+00,-1.232199999999999962e+00,1.700399999999999912e+00
-1.004299999999999971e+00,3.148499999999999854e+00,2.802399999999999891e-01,-7.361999999999999621e-03,2.305699999999999861e+00,-1.424400000000000110e+00,1.700399999999999912e+00,-2.227300000000000113e-01
3.148499999999999854e+00,-8.187799999999999523e-01,-7.361999999999999621e-03,1.770799999999999930e+00,-1.424400000000000110e+00,2.757699999999999818e+00,-2.227300000000000113e-01,1.704499999999999904e+00
-8.187799999999999523e-01,-1.056999999999999940e+00,1.770799999999999930e+00,-9.219199999999999617e-01,2.757699999999999818e+00,-1.866000000000000103e+00,1.704499999999999904e+00,1.281100000000000017e-01
-1.056999999999999940e+00,-2.000599999999999934e+00,-9.219199999999999617e-01,-4.204100000000000059e-01,-1.866000000000000103e+00,-7.513999999999999568e-01,1.281100000000000017e-01,-2.181500000000000217e+00
-2.000599999999999934e+00,5.407399999999999984e-01,-4.204100000000000059e-01,1.643000000000000016e+00,-7.513999999999999568e-01,-5.338399999999999812e-01,-2.181500000000000217e+00,-3.256999999999999895e-01
5.407399999999999984e-01,-1.238799999999999901e+00,1.643000000000000016e+00,7.230299999999999505e-01,-5.338399999999999812e-01,3.798099999999999810e+00,-3.256999999999999895e-01,1.633399999999999963e+00
-1.238799999999999901e+00,-5.175999999999999490e-01,7.230299999999999505e-01,3.791200000000000125e-01,3.798099999999999810e+00,-1.657200000000000062e-01,1.633399999999999963e+00,-5.403499999999999970e-01
-5.175999999999999490e-01,2.378600000000000048e+00,3.791200000000000125e-01,-1.353399999999999936e+00,-1.657200000000000062e-01,2.582699999999999996e+00,-5.403499999999999970e-01,1.759800000000000031e+00
2.378600000000000048e+00,-1.388099999999999890e+00,-1.353399999999999936e+00,8.348900000000000210e-01,2.582699999999999996e+00,4.288100000000000245e-01,1.759800000000000031e+00,-7.640500000000000069e-01
-1.388099999999999890e+00,3.547500000000000098e-01,8.348900000000000210e-01,-2.086899999999999866e-01,4.288100000000000245e-01,-6.039900000000000269e-01,-7.640500000000000069e-01,1.020799999999999930e+00
3.547500000000000098e-01,-1.496000000000000107e-01,-2.086899999999999866e-01,1.098400000000000043e+00,-6.039900000000000269e-01,8.393399999999999750e-01,1.020799999999999930e+00,-4.548900000000000166e-01
-1.496000000000000107e-01,-2.851500000000000146e-01,1.098400000000000043e+00,7.765100000000000335e-01,8.393399999999999750e-01,8.303099999999999925e-01,-4.548900000000000166e-01,1.358300000000000063e+00
-2.851500000000000146e-01,-1.217400000000000038e+00,7.765100000000000335e-01,-2.870800000000000018e-01,8.303099999999999925e-01,7.851799999999999891e-01,1.358300000000000063e+00,-2.591200000000000170e-01
-1.217400000000000038e+00,-6.780899999999999705e-01,-2.870800000000000018e-01,-4.157000000000000139e-01,7.851799999999999891e-01,-2.475700000000000123e-01,-2.591200000000000170e-01,-6.758600000000000163e-01
-6.780899999999999705e-01,1.989800000000000013e+00,-4.157000000000000139e-01,1.385599999999999943e+00,-2.475700000000000123e-01,9.311300000000000132e-01,-6.758600000000000163e-01,4.670199999999999907e-01
1.989800000000000013e+00,-5.374999999999999778e-01,1.385599999999999943e+00,1.118500000000000050e+00,9.311300000000000132e-01,3.220299999999999940e+00,4.670199999999999907e-01,2.357899999999999885e+00
-5.374999999999999778e-01,-1.910900000000000098e-01,1.118500000000000050e+00,8.289499999999999647e-01,3.220299999999999940e+00,-6.945700000000000207e-01,2.357899999999999885e+00,1.769499999999999892e-02
-1.910900000000000098e-01,-1.735899999999999943e-01,8.289499999999999647e-01,1.364300000000000068e+00,-6.945700000000000207e-01,1.786599999999999966e+00,1.769499999999999892e-02,1.118600000000000039e+00
-1.735899999999999943e-01,-1.184700000000000086e+00,1.364300000000000068e+00,2.667499999999999871e-01,1.786599999999999966e+00,1.198199999999999932e+00,1.118600000000000039e+00,6.911800000000000166e-01
-1.184700000000000086e+00,-2.269200000000000106e-01,2.667499999999999871e-01,7.801399999999999446e-01,1.198199999999999932e+00,3.493899999999999784e-01,6.911800000000000166e-01,-3.016300000000000092e-01
-2.269200000000000106e-01,-1.141299999999999953e-01,7.801399999999999446e-01,1.725899999999999990e+00,3.493899999999999784e-01,2.334000000000000075e+00,-3.016300000000000092e-01,1.270799999999999930e+00
-1.141299999999999953e-01,7.395899999999999697e-01,1.725899999999999990e+00,-1.747800000000000020e+00,2.334000000000000075e+00,2.248800000000000132e+00,1.270799999999999930e+00,1.806799999999999962e+00
7.395899999999999697e-01,-2.769800000000000040e-01,-1.747800000000000020e+00,9.937500000000000500e-02,2.248800000000000132e+00,-6.875799999999999690e-01,1.806799999999999962e+00,-1.581399999999999917e+00
-2.769800000000000040e-01,-3.297599999999999976e-01,9.937500000000000500e-02,-2.190300000000000136e+00,-6.875799999999999690e-01,5.630600000000000049e-01,-1.581399999999999917e+00,1.126300000000000079e+00
-3.297599999999999976e-01,1.696900000000000075e+00,-2.190300000000000136e+00,6.296000000000000207e-02,5.630600000000000049e-01,-2.379000000000000004e+00,1.126300000000000079e+00,-2.296699999999999964e+00
1.696900000000000075e+00,-1.175000000000000044e+00,6.296000000000000207e-02,-1.838700000000000001e+00,-2.379000000000000004e+00,1.766199999999999992e+00,-2.296699999999999964e+00,1.739400000000000057e+00
-1.175000000000000044e+00,-9.009500000000000286e-01,-1.838700000000000001e+00,-1.183499999999999996e+00,1.766199999999999992e+00,-4.689000000000000057e+00,1.739400000000000057e+00,-3.923299999999999788e+00
-9.009500000000000286e-01,-1.118700000000000028e+00,-1.183499999999999996e+00,1.768100000000000005e+00,-4.689000000000000057e+00,1.686300000000000021e-01,-3.923299999999999788e+00,-3.882300000000000195e-01
-1.118700000000000028e+00,3.720800000000000218e-01,1.768100000000000005e+00,1.243300000000000072e+00,1.686300000000000021e-01,1.069700000000000095e+00,-3.882300000000000195e-01,8.833900000000000086e-01
3.720800000000000218e-01,7.841599999999999682e-01,1.243300000000000072e+00,1.931000000000000050e+00,1.069700000000000095e+00,2.382299999999999862e+00,8.833900000000000086e-01,1.260899999999999910e+00
7.841599999999999682e-01,-1.472499999999999920e+00,1.931000000000000050e+00,1.387799999999999923e+00,2.382299999999999862e+00,2.361400000000000166e+00,1.260899999999999910e+00,1.689000000000000057e+00
-1.472499999999999920e+00,1.174099999999999921e+00,1.387799999999999923e+00,-1.100899999999999990e+00,2.361400000000000166e+00,5.050799999999999734e-01,1.689000000000000057e+00,7.087499999999999911e-01
1.174099999999999921e+00,1.175100000000000033e+00,-1.100899999999999990e+00,3.837400000000000255e-01,5.050799999999999734e-01,1.222499999999999920e+00,7.087499999999999911e-01,2.312899999999999956e-01
1.175100000000000033e+00,9.614399999999999613e-01,3.837400000000000255e-01,7.118700000000000028e-01,1.222499999999999920e+00,4.732299999999999840e-01,2.312899999999999956e-01,1.670199999999999907e+00
9.614399999999999613e-01,-2.331799999999999984e-01,7.118700000000000028e-01,1.727300000000000058e+00,4.732299999999999840e-01,7.504700000000000260e-02,1.670199999999999907e+00,5.073800000000000532e-01
-2.331799999999999984e-01,6.656100000000000350e-01,1.727300000000000058e+00,9.701800000000000423e-01,7.504700000000000260e-02,4.326900000000000190e-01,5.073800000000000532e-01,1.640300000000000091e+00
6.656100000000000350e-01,-7.702700000000000102e-01,9.701800000000000423e-01,-6.772299999999999986e-01,4.326900000000000190e-01,7.509200000000000319e-01,1.640300000000000091e+00,3.179000000000000159e-01
-7.702700000000000102e-01,-1.796200000000000019e-01,-6.772299999999999986e-01,-9.453799999999999981e-01,7.509200000000000319e-01,-1.752999999999999892e+00,3.179000000000000159e-01,-1.146800000000000042e+00
-1.796200000000000019e-01,4.963199999999999834e-01,-9.453799999999999981e-01,1.362100000000000088e+00,-1.752999999999999892e+00,-1.205500000000000044e-01,-1.146800000000000042e+00,-3.375600000000000267e-01
4.963199999999999834e-01,-7.090300000000000491e-01,1.362100000000000088e+00,1.926299999999999901e+00,-1.205500000000000044e-01,1.474900000000000100e+00,-3.375600000000000267e-01,1.402400000000000091e+00
-7.090300000000000491e-01,-4.460200000000000276e-01,1.926299999999999901e+00,4.920700000000000074e-01,1.474900000000000100e+00,8.885499999999999510e-01,1.402400000000000091e+00,7.120300000000000518e-01
-4.460200000000000276e-01,-1.714100000000000068e-01,4.920700000000000074e-01,5.690399999999999903e-01,8.885499999999999510e-01,1.037500000000000089e+00,7.120300000000000518e-01,1.782199999999999895e-01
-1.714100000000000068e-01,-4.882799999999999918e-01,5.690399999999999903e-01,1.111199999999999966e-01,1.037500000000000089e+00,1.316599999999999993e+00,1.782199999999999895e-01,6.598699999999999566e-01
-4.882799999999999918e-01,-1.488099999999999978e+00,1.111199999999999966e-01,9.889900000000000357e-01,1.316599999999999993e+00,5.098799999999999999e-01,6.598699999999999566e-01,-5.117500000000000382e-01
-1.488099999999999978e+00,4.361200000000000077e-01,9.889900000000000357e-01,8.161300000000000499e-02,5.098799999999999999e-01,1.482799999999999896e+00,-5.117500000000000382e-01,1.023900000000000032e+00
4.361200000000000077e-01,9.000599999999999712e-01,8.161300000000000499e-02,6.059499999999999886e-01,1.482799999999999896e+00,1.919000000000000039e+00,1.023900000000000032e+00,6.064000000000000501e-01
9.000599999999999712e-01,-1.365799999999999903e+00,6.059499999999999886e-01,-5.697799999999999532e-01,1.919000000000000039e+00,1.522699999999999942e+00,6.064000000000000501e-01,1.012100000000000000e+00
-1.365799999999999903e+00,8.979800000000000004e-01,-5.697799999999999532e-01,-1.229500000000000037e+00,1.522699999999999942e+00,-1.362300000000000066e+00,1.012100000000000000e+00,-1.006099999999999994e+00
8.979800000000000004e-01,3.038299999999999890e-01,-1.229500000000000037e+00,-2.451800000000000090e-01,-1.362300000000000066e+00,9.924199999999999688e-01,-1.006099999999999994e+00,2.111099999999999921e-01
3.038299999999999890e-01,-8.550499999999999767e-02,-2.451800000000000090e-01,2.492899999999999977e-02,9.924199999999999688e-01,-8.634300000000000308e-01,2.111099999999999921e-01,-1.350000000000000089e-01
-8.550499999999999767e-02,3.614899999999999780e-01,2.492899999999999977e-02,-1.576400000000000023e+00,-8.634300000000000308e-01,-7.103700000000000292e-02,-1.350000000000000089e-01,1.317399999999999960e-01
3.614899999999999780e-01,1.850400000000000045e+00,-1.576400000000000023e+00,5.248699999999999477e-01,-7.103700000000000292e-02,-1.707300000000000040e+00,1.317399999999999960e-01,-9.530699999999999728e-01
1.850400000000000045e+00,4.633500000000000119e-02,5.248699999999999477e-01,7.283800000000000274e-01,-1.707300000000000040e+00,1.125099999999999989e+00,-9.530699999999999728e-01,1.773800000000000043e+00
4.633500000000000119e-02,5.503299999999999859e-01,7.283800000000000274e-01,4.989299999999999846e-01,1.125099999999999989e+00,-1.880700000000000038e+00,1.773800000000000043e+00,-3.280799999999999828e-01
5.503299999999999859e-01,2.514299999999999868e-01,4.989299999999999846e-01,-5.235600000000000254e-01,-1.880700000000000038e+00,3.344799999999999995e-01,-3.280799999999999828e-01,7.767800000000000260e-01
2.514299999999999868e-01,1.239700000000000024e+00,-5.235600000000000254e-01,-6.269599999999999618e-01,3.344799999999999995e-01,-1.913499999999999979e+00,7.767800000000000260e-01,-7.112300000000000288e-01
1.239700000000000024e+00,-1.739100000000000090e+00,-6.269599999999999618e-01,1.649299999999999933e-01,-1.913499999999999979e+00,-4.995499999999999940e-01,-7.112300000000000288e-01,-4.894200000000000217e-01
-1.739100000000000090e+00,-8.435500000000000220e-01,1.649299999999999933e-01,7.064799999999999969e-01,-4.995499999999999940e-01,-2.432700000000000085e+00,-4.894200000000000217e-01,-1.327199999999999935e+00
-8.435500000000000220e-01,1.956199999999999883e-01,7.064799999999999969e-01,-1.241600000000000037e+00,-2.432700000000000085e+00,1.431000000000000050e+00,-1.327199999999999935e+00,5.063800000000000523e-01
1.956199999999999883e-01,-4.149599999999999816e-02,-1.241600000000000037e+00,-2.026700000000000029e-02,1.431000000000000050e+00,-1.003900000000000015e+00,5.063800000000000523e-01,-1.562899999999999956e+00
-4.149599999999999816e-02,-1.356999999999999873e-01,-2.026700000000000029e-02,8.759799999999999809e-01,-1.003900000000000015e+00,7.126599999999999602e-01,-1.562899999999999956e+00,6.957999999999999741e-01
-1.356999999999999873e-01,-8.825600000000000112e-01,8.759799999999999809e-01,-1.144800000000000040e+00,7.126599999999999602e-01,6.051400000000000112e-01,6.957999999999999741e-01,8.361599999999999588e-02
-8.825600000000000112e-01,-9.343299999999999939e-01,-1.144800000000000040e+00,-1.429199999999999915e-01,6.051400000000000112e-01,-1.232900000000000107e+00,8.361599999999999588e-02,-1.811900000000000066e+00
-9.343299999999999939e-01,-7.620700000000000252e-01,-1.429199999999999915e-01,4.210699999999999998e-01,-1.232900000000000107e+00,8.630799999999999583e-01,-1.811900000000000066e+00,9.234799999999999953e-02
-7.620700000000000252e-01,-7.836300000000000487e-01,4.210699999999999998e-01,-9.122099999999999653e-01,8.630799999999999583e-01,9.354299999999999837e-01,9.234799999999999953e-02,-2.338000000000000078e-01
-7.836300000000000487e-01,2.058200000000000029e-01,-9.122099999999999653e-01,4.082500000000000018e-01,9.354299999999999837e-01,8.844499999999999584e-02,-2.338000000000000078e-01,-8.220300000000000384e-01
2.058200000000000029e-01,4.787299999999999889e-01,4.082500000000000018e-01,1.925799999999999956e+00,8.844499999999999584e-02,2.113900000000000112e+00,-8.220300000000000384e-01,1.424600000000000088e+00
4.787299999999999889e-01,9.175499999999999767e-01,1.925799999999999956e+00,-7.942399999999999460e-01,2.113900000000000112e+00,2.235899999999999999e+00,1.424600000000000088e+00,2.127699999999999925e+00
9.175499999999999767e-01,2.327700000000000047e-01,-7.942399999999999460e-01,1.471999999999999975e+00,2.235899999999999999e+00,-4.643200000000000105e-01,2.127699999999999925e+00,-6.857900000000000107e-01
