# r1_0,r1_1,r1_2,r2_0,r2_1,r2_2,y1_0,y1_1,y1_2,y2_0,y2_1,y2_2
2.378600000000000048e+00,-1.388099999999999890e+00,3.547500000000000098e-01,2.378600000000000048e+00,-1.388099999999999890e+00,3.547500000000000098e-01,6.928400000000000114e-01,3.114100000000000090e+00,-2.486000000000000210e+00,1.683899999999999952e+00,2.378299999999999859e+00,-2.784400000000000208e+00
-1.388099999999999890e+00,3.547500000000000098e-01,-1.496000000000000107e-01,-1.388099999999999890e+00,3.547500000000000098e-01,-1.496000000000000107e-01,3.114100000000000090e+00,-2.486000000000000210e+00,1.760999999999999899e+00,2.378299999999999859e+00,-2.784400000000000208e+00,2.096499999999999808e+00
3.547500000000000098e-01,-1.496000000000000107e-01,-2.851500000000000146e-01,3.547500000000000098e-01,-1.496000000000000107e-01,-2.851500000000000146e-01,-2.486000000000000210e+00,1.760999999999999899e+00,-1.047199999999999909e+00,-2.784400000000000208e+00,2.096499999999999808e+00,-1.438299999999999912e+00
-1.496000000000000107e-01,-2.851500000000000146e-01,-1.217400000000000038e+00,-1.496000000000000107e-01,-2.851500000000000146e-01,-1.217400000000000038e+00,1.760999999999999899e+00,-1.047199999999999909e+00,2.642100000000000004e-01,2.096499999999999808e+00,-1.438299999999999912e+00,4.413099999999999662e-02
-2.851500000000000146e-01,-1.217400000000000038e+00,-6.780899999999999705e-01,-2.851500000000000146e-01,-1.217400000000000038e+00,-6.780899999999999705e-01,-1.047199999999999909e+00,2.642100000000000004e-01,-1.865799999999999903e+00,-1.438299999999999912e+00,4.413099999999999662e-02,-2.163699999999999957e+00
-1.217400000000000038e+00,-6.780899999999999705e-01,1.989800000000000013e+00,-1.217400000000000038e+00,-6.780899999999999705e-01,1.989800000000000013e+00,2.642100000000000004e-01,-1.865799999999999903e+00,-1.577199999999999991e-01,4.413099999999999662e-02,-2.163699999999999957e+00,6.423100000000000476e-01
-6.780899999999999705e-01,1.989800000000000013e+00,-5.374999999999999778e-01,-6.780899999999999705e-01,1.989800000000000013e+00,-5.374999999999999778e-01,-1.865799999999999903e+00,-1.577199999999999991e-01,2.829000000000000181e+00,-2.163699999999999957e+00,6.423100000000000476e-01,2.515699999999999825e+00
1.989800000000000013e+00,-5.374999999999999778e-01,-1.910900000000000098e-01,1.989800000000000013e+00,-5.374999999999999778e-01,-1.910900000000000098e-01,-1.577199999999999991e-01,2.829000000000000181e+00,-1.396500000000000075e+00,6.423100000000000476e-01,2.515699999999999825e+00,-1.854500000000000037e+00
-5.374999999999999778e-01,-1.910900000000000098e-01,-1.735899999999999943e-01,-5.374999999999999778e-01,-1.910900000000000098e-01,-1.735899999999999943e-01,2.829000000000000181e+00,-1.396500000000000075e+00,6.017500000000000071e-01,2.515699999999999825e+00,-1.854500000000000037e+00,8.024599999999999511e-01
-1.910900000000000098e-01,-1.735899999999999943e-01,-1.184700000000000086e+00,-1.910900000000000098e-01,-1.735899999999999943e-01,-1.184700000000000086e+00,-1.396500000000000075e+00,6.017500000000000071e-01,-6.290400000000000436e-01,-1.854500000000000037e+00,8.024599999999999511e-01,-1.117199999999999971e+00
-1.735899999999999943e-01,-1.184700000000000086e+00,-2.269200000000000106e-01,-1.735899999999999943e-01,-1.184700000000000086e+00,-2.269200000000000106e-01,6.017500000000000071e-01,-6.290400000000000436e-01,-1.300400000000000000e+00,8.024599999999999511e-01,-1.117199999999999971e+00,-1.291400000000000103e+00
-1.184700000000000086e+00,-2.269200000000000106e-01,-1.141299999999999953e-01,-1.184700000000000086e+00,-2.269200000000000106e-01,-1.141299999999999953e-01,-6.290400000000000436e-01,-1.300400000000000000e+00,1.177799999999999958e-01,-1.117199999999999971e+00,-1.291400000000000103e+00,1.671700000000000130e-01
-2.269200000000000106e-01,-1.141299999999999953e-01,7.395899999999999697e-01,-2.269200000000000106e-01,-1.141299999999999953e-01,7.395899999999999697e-01,-1.300400000000000000e+00,1.177799999999999958e-01,-1.317699999999999982e-01,-1.291400000000000103e+00,1.671700000000000130e-01,-3.600799999999999834e-02
-1.141299999999999953e-01,7.395899999999999697e-01,-2.769800000000000040e-01,-1.141299999999999953e-01,7.395899999999999697e-01,-2.769800000000000040e-01,1.177799999999999958e-01,-1.317699999999999982e-01,1.352800000000000002e+00,1.671700000000000130e-01,-3.600799999999999834e-02,1.200199999999999934e+00
7.395899999999999697e-01,-2.769800000000000040e-01,-3.297599999999999976e-01,7.395899999999999697e-01,-2.769800000000000040e-01,-3.297599999999999976e-01,-1.317699999999999982e-01,1.352800000000000002e+00,-6.361200000000000188e-01,-3.600799999999999834e-02,1.200199999999999934e+00,-9.526799999999999713e-01
-2.769800000000000040e-01,-3.297599999999999976e-01,1.696900000000000075e+00,-2.769800000000000040e-01,-3.297599999999999976e-01,1.696900000000000075e+00,1.352800000000000002e+00,-6.361200000000000188e-01,2.061999999999999944e-02,1.200199999999999934e+00,-9.526799999999999713e-01,6.568199999999999594e-01
-3.297599999999999976e-01,1.696900000000000075e+00,-1.175000000000000044e+00,-3.297599999999999976e-01,1.696900000000000075e+00,-1.175000000000000044e+00,-6.361200000000000188e-01,2.061999999999999944e-02,2.321899999999999853e+00,-9.526799999999999713e-01,6.568199999999999594e-01,1.906800000000000050e+00
1.696900000000000075e+00,-1.175000000000000044e+00,-9.009500000000000286e-01,1.696900000000000075e+00,-1.175000000000000044e+00,-9.009500000000000286e-01,2.061999999999999944e-02,2.321899999999999853e+00,-2.337699999999999889e+00,6.568199999999999594e-01,1.906800000000000050e+00,-2.878400000000000070e+00
-1.175000000000000044e+00,-9.009500000000000286e-01,-1.118700000000000028e+00,-1.175000000000000044e+00,-9.009500000000000286e-01,-1.118700000000000028e+00,2.321899999999999853e+00,-2.337699999999999889e+00,-2.962400000000000033e-01,1.906800000000000050e+00,-2.878400000000000070e+00,-2.661200000000000232e-01
-9.009500000000000286e-01,-1.118700000000000028e+00,3.720800000000000218e-01,-9.009500000000000286e-01,-1.118700000000000028e+00,3.720800000000000218e-01,-2.337699999999999889e+00,-2.962400000000000033e-01,-1.774599999999999955e+00,-2.878400000000000070e+00,-2.661200000000000232e-01,-1.714499999999999913e+00
-1.118700000000000028e+00,3.720800000000000218e-01,7.841599999999999682e-01,-1.118700000000000028e+00,3.720800000000000218e-01,7.841599999999999682e-01,-2.962400000000000033e-01,-1.774599999999999955e+00,1.259200000000000097e+00,-2.661200000000000232e-01,-1.714499999999999913e+00,1.622200000000000086e+00
3.720800000000000218e-01,7.841599999999999682e-01,-1.472499999999999920e+00,3.720800000000000218e-01,7.841599999999999682e-01,-1.472499999999999920e+00,-1.774599999999999955e+00,1.259200000000000097e+00,7.457300000000000040e-01,-1.714499999999999913e+00,1.622200000000000086e+00,-2.527400000000000133e-02
7.841599999999999682e-01,-1.472499999999999920e+00,1.174099999999999921e+00,7.841599999999999682e-01,-1.472499999999999920e+00,1.174099999999999921e+00,1.259200000000000097e+00,7.457300000000000040e-01,-1.873899999999999899e+00,1.622200000000000086e+00,-2.527400000000000133e-02,-1.605099999999999971e+00
-1.472499999999999920e+00,1.174099999999999921e+00,1.175100000000000033e+00,-1.472499999999999920e+00,1.174099999999999921e+00,1.175100000000000033e+00,7.457300000000000040e-01,-1.873899999999999899e+00,2.450699999999999878e+00,-2.527400000000000133e-02,-1.605099999999999971e+00,3.019400000000000084e+00
1.174099999999999921e+00,1.175100000000000033e+00,9.614399999999999613e-01,1.174099999999999921e+00,1.175100000000000033e+00,9.614399999999999613e-01,-1.873899999999999899e+00,2.450699999999999878e+00,7.630900000000000460e-01,-1.605099999999999971e+00,3.019400000000000084e+00,6.773000000000000131e-01
1.175100000000000033e+00,9.614399999999999613e-01,-2.331799999999999984e-01,1.175100000000000033e+00,9.614399999999999613e-01,-2.331799999999999984e-01,2.450699999999999878e+00,7.630900000000000460e-01,1.437799999999999967e+00,3.019400000000000084e+00,6.773000000000000131e-01,1.377199999999999980e+00
9.614399999999999613e-01,-2.331799999999999984e-01,6.656100000000000350e-01,9.614399999999999613e-01,-2.331799999999999984e-01,6.656100000000000350e-01,7.630900000000000460e-01,1.437799999999999967e+00,-9.163599999999999524e-01,6.773000000000000131e-01,1.377199999999999980e+00,-7.550999999999999934e-01
-2.331799999999999984e-01,6.656100000000000350e-01,-7.702700000000000102e-01,-2.331799999999999984e-01,6.656100000000000350e-01,-7.702700000000000102e-01,1.437799999999999967e+00,-9.163599999999999524e-01,1.081299999999999928e+00,1.377199999999999980e+00,-7.550999999999999934e-01,1.102000000000000091e+00
6.656100000000000350e-01,-7.702700000000000102e-01,-1.796200000000000019e-01,6.656100000000000350e-01,-7.702700000000000102e-01,-1.796200000000000019e-01,-9.163599999999999524e-01,1.081299999999999928e+00,-1.856800000000000006e+00,-7.550999999999999934e-01,1.102000000000000091e+00,-1.967300000000000049e+00
-7.702700000000000102e-01,-1.796200000000000019e-01,4.963199999999999834e-01,-7.702700000000000102e-01,-1.796200000000000019e-01,4.963199999999999834e-01,1.081299999999999928e+00,-1.856800000000000006e+00,2.231400000000000050e-01,1.102000000000000091e+00,-1.967300000000000049e+00,7.063000000000000389e-01
-1.796200000000000019e-01,4.963199999999999834e-01,-7.090300000000000491e-01,-1.796200000000000019e-01,4.963199999999999834e-01,-7.090300000000000491e-01,-1.856800000000000006e+00,2.231400000000000050e-01,2.111800000000000066e-01,-1.967300000000000049e+00,7.063000000000000389e-01,-7.007399999999999740e-02
4.963199999999999834e-01,-7.090300000000000491e-01,-4.460200000000000276e-01,4.963199999999999834e-01,-7.090300000000000491e-01,-4.460200000000000276e-01,2.231400000000000050e-01,2.111800000000000066e-01,-1.078100000000000058e+00,7.063000000000000389e-01,-7.007399999999999740e-02,-1.220099999999999962e+00
-7.090300000000000491e-01,-4.460200000000000276e-01,-1.714100000000000068e-01,-7.090300000000000491e-01,-4.460200000000000276e-01,-1.714100000000000068e-01,2.111800000000000066e-01,-1.078100000000000058e+00,-3.099500000000000033e-01,-7.007399999999999740e-02,-1.220099999999999962e+00,-2.244099999999999984e-01
-4.460200000000000276e-01,-1.714100000000000068e-01,-4.882799999999999918e-01,-4.460200000000000276e-01,-1.714100000000000068e-01,-4.882799999999999918e-01,-1.078100000000000058e+00,-3.099500000000000033e-01,-2.458799999999999875e-01,-1.220099999999999962e+00,-2.244099999999999984e-01,-4.246500000000000274e-01
-1.714100000000000068e-01,-4.882799999999999918e-01,-1.488099999999999978e+00,-1.714100000000000068e-01,-4.882799999999999918e-01,-1.488099999999999978e+00,-3.099500000000000033e-01,-2.458799999999999875e-01,-5.124199999999999866e-01,-2.244099999999999984e-01,-4.246500000000000274e-01,-1.010399999999999965e+00
-4.882799999999999918e-01,-1.488099999999999978e+00,4.361200000000000077e-01,-4.882799999999999918e-01,-1.488099999999999978e+00,4.361200000000000077e-01,-2.458799999999999875e-01,-5.124199999999999866e-01,-1.769400000000000084e+00,-4.246500000000000274e-01,-1.010399999999999965e+00,-1.637199999999999989e+00
-1.488099999999999978e+00,4.361200000000000077e-01,9.000599999999999712e-01,-1.488099999999999978e+00,4.361200000000000077e-01,9.000599999999999712e-01,-5.124199999999999866e-01,-1.769400000000000084e+00,1.356999999999999984e+00,-1.010399999999999965e+00,-1.637199999999999989e+00,1.733899999999999997e+00
4.361200000000000077e-01,9.000599999999999712e-01,-1.365799999999999903e+00,4.361200000000000077e-01,9.000599999999999712e-01,-1.365799999999999903e+00,-1.769400000000000084e+00,1.356999999999999984e+00,9.407799999999999496e-01,-1.637199999999999989e+00,1.733899999999999997e+00,1.772400000000000087e-01
9.000599999999999712e-01,-1.365799999999999903e+00,8.979800000000000004e-01,9.000599999999999712e-01,-1.365799999999999903e+00,8.979800000000000004e-01,1.356999999999999984e+00,9.407799999999999496e-01,-1.735600000000000032e+00,1.733899999999999997e+00,1.772400000000000087e-01,-1.581599999999999895e+00
-1.365799999999999903e+00,8.979800000000000004e-01,3.038299999999999890e-01,-1.365799999999999903e+00,8.979800000000000004e-01,3.038299999999999890e-01,9.407799999999999496e-01,-1.735600000000000032e+00,2.060500000000000220e+00,1.772400000000000087e-01,-1.581599999999999895e+00,2.345099999999999962e+00
8.979800000000000004e-01,3.038299999999999890e-01,-8.550499999999999767e-02,8.979800000000000004e-01,3.038299999999999890e-01,-8.550499999999999767e-02,-1.735600000000000032e+00,2.060500000000000220e+00,-2.991900000000000115e-01,-1.581599999999999895e+00,2.345099999999999962e+00,-6.665299999999999558e-01
3.038299999999999890e-01,-8.550499999999999767e-02,3.614899999999999780e-01,3.038299999999999890e-01,-8.550499999999999767e-02,3.614899999999999780e-01,2.060500000000000220e+00,-2.991900000000000115e-01,3.381100000000000216e-01,2.345099999999999962e+00,-6.665299999999999558e-01,5.472299999999999942e-01
-8.550499999999999767e-02,3.614899999999999780e-01,1.850400000000000045e+00,-8.550499999999999767e-02,3.614899999999999780e-01,1.850400000000000045e+00,-2.991900000000000115e-01,3.381100000000000216e-01,3.194699999999999762e-01,-6.665299999999999558e-01,5.472299999999999942e-01,8.689999999999999947e-01
3.614899999999999780e-01,1.850400000000000045e+00,4.633500000000000119e-02,3.614899999999999780e-01,1.850400000000000045e+00,4.633500000000000119e-02,3.381100000000000216e-01,3.194699999999999762e-01,2.469700000000000006e+00,5.472299999999999942e-01,8.689999999999999947e-01,2.478800000000000114e+00
1.850400000000000045e+00,4.633500000000000119e-02,5.503299999999999859e-01,1.850400000000000045e+00,4.633500000000000119e-02,5.503299999999999859e-01,3.194699999999999762e-01,2.469700000000000006e+00,-8.430699999999999861e-01,8.689999999999999947e-01,2.478800000000000114e+00,-8.735500000000000487e-01
4.633500000000000119e-02,5.503299999999999859e-01,2.514299999999999868e-01,4.633500000000000119e-02,5.503299999999999859e-01,2.514299999999999868e-01,2.469700000000000006e+00,-8.430699999999999861e-01,1.017500000000000071e+00,2.478800000000000114e+00,-8.735500000000000487e-01,1.396600000000000064e+00
5.503299999999999859e-01,2.514299999999999868e-01,1.239700000000000024e+00,5.503299999999999859e-01,2.514299999999999868e-01,1.239700000000000024e+00,-8.430699999999999861e-01,1.017500000000000071e+00,-4.894200000000000217e-01,-8.735500000000000487e-01,1.396600000000000064e+00,-1.181399999999999950e-01
2.514299999999999868e-01,1.239700000000000024e+00,-1.739100000000000090e+00,2.514299999999999868e-01,1.239700000000000024e+00,-1.739100000000000090e+00,1.017500000000000071e+00,-4.894200000000000217e-01,1.639499999999999957e+00,1.396600000000000064e+00,-1.181399999999999950e-01,1.296999999999999931e+00
1.239700000000000024e+00,-1.739100000000000090e+00,-8.435500000000000220e-01,1.239700000000000024e+00,-1.739100000000000090e+00,-8.435500000000000220e-01,-4.894200000000000217e-01,1.639499999999999957e+00,-3.404100000000000126e+00,-1.181399999999999950e-01,1.296999999999999931e+00,-3.748699999999999921e+00
-1.739100000000000090e+00,-8.435500000000000220e-01,1.956199999999999883e-01,-1.739100000000000090e+00,-8.435500000000000220e-01,1.956199999999999883e-01,1.639499999999999957e+00,-3.404100000000000126e+00,-2.253499999999999948e-01,1.296999999999999931e+00,-3.748699999999999921e+00,3.807599999999999874e-01
-8.435500000000000220e-01,1.956199999999999883e-01,-4.149599999999999816e-02,-8.435500000000000220e-01,1.956199999999999883e-01,-4.149599999999999816e-02,-3.404100000000000126e+00,-2.253499999999999948e-01,-2.357100000000000029e-01,-3.748699999999999921e+00,3.807599999999999874e-01,-3.318300000000000138e-01
1.956199999999999883e-01,-4.149599999999999816e-02,-1.356999999999999873e-01,1.956199999999999883e-01,-4.149599999999999816e-02,-1.356999999999999873e-01,-2.253499999999999948e-01,-2.357100000000000029e-01,9.674299999999999566e-02,3.807599999999999874e-01,-3.318300000000000138e-01,2.881099999999999980e-02
-4.149599999999999816e-02,-1.356999999999999873e-01,-8.825600000000000112e-01,-4.149599999999999816e-02,-1.356999999999999873e-01,-8.825600000000000112e-01,-2.357100000000000029e-01,9.674299999999999566e-02,-1.530299999999999994e-01,-3.318300000000000138e-01,2.881099999999999980e-02,-4.917099999999999804e-01
-1.356999999999999873e-01,-8.825600000000000112e-01,-9.343299999999999939e-01,-1.356999999999999873e-01,-8.825600000000000112e-01,-9.343299999999999939e-01,9.674299999999999566e-02,-1.530299999999999994e-01,-1.059500000000000108e+00,2.881099999999999980e-02,-4.917099999999999804e-01,-1.368200000000000083e+00
-8.825600000000000112e-01,-9.343299999999999939e-01,-7.620700000000000252e-01,-8.825600000000000112e-01,-9.343299999999999939e-01,-7.620700000000000252e-01,-1.530299999999999994e-01,-1.059500000000000108e+00,-8.430199999999999916e-01,-4.917099999999999804e-01,-1.368200000000000083e+00,-1.015900000000000025e+00
-9.343299999999999939e-01,-7.620700000000000252e-01,-7.836300000000000487e-01,-9.343299999999999939e-01,-7.620700000000000252e-01,-7.836300000000000487e-01,-1.059500000000000108e+00,-8.430199999999999916e-01,-6.801300000000000123e-01,-1.368200000000000083e+00,-1.015900000000000025e+00,-9.545700000000000296e-01
-7.620700000000000252e-01,-7.836300000000000487e-01,2.058200000000000029e-01,-7.620700000000000252e-01,-7.836300000000000487e-01,2.058200000000000029e-01,-8.430199999999999916e-01,-6.801300000000000123e-01,-6.079999999999999849e-01,-1.015900000000000025e+00,-9.545700000000000296e-01,-6.172699999999999854e-01
-7.836300000000000487e-01,2.058200000000000029e-01,4.787299999999999889e-01,-7.836300000000000487e-01,2.058200000000000029e-01,4.787299999999999889e-01,-6.801300000000000123e-01,-6.079999999999999849e-01,8.380199999999999871e-01,-9.545700000000000296e-01,-6.172699999999999854e-01,8.900000000000000133e-01
2.058200000000000029e-01,4.787299999999999889e-01,9.175499999999999767e-01,2.058200000000000029e-01,4.787299999999999889e-01,9.175499999999999767e-01,-6.079999999999999849e-01,8.380199999999999871e-01,7.756399999999999961e-01,-6.172699999999999854e-01,8.900000000000000133e-01,8.102800000000000002e-01
4.787299999999999889e-01,9.175499999999999767e-01,2.327700000000000047e-01,4.787299999999999889e-01,9.175499999999999767e-01,2.327700000000000047e-01,8.380199999999999871e-01,7.756399999999999961e-01,1.483000000000000096e+00,8.900000000000000133e-01,8.102800000000000002e-01,1.403999999999999915e+00
9.175499999999999767e-01,2.327700000000000047e-01,1.316699999999999982e+00,9.175499999999999767e-01,2.327700000000000047e-01,1.316699999999999982e+00,7.756399999999999961e-01,1.483000000000000096e+00,1.054800000000000043e-01,8.102800000000000002e-01,1.403999999999999915e+00,3.524599999999999955e-01
2.327700000000000047e-01,1.316699999999999982e+00,5.595900000000000318e-01,2.327700000000000047e-01,1.316699999999999982e+00,5.595900000000000318e-01,1.483000000000000096e+00,1.054800000000000043e-01,1.962199999999999944e+00,1.403999999999999915e+00,3.524599999999999955e-01,2.204899999999999860e+00
1.316699999999999982e+00,5.595900000000000318e-01,2.217600000000000127e-01,1.316699999999999982e+00,5.595900000000000318e-01,2.217600000000000127e-01,1.054800000000000043e-01,1.962199999999999944e+00,-5.829899999999999839e-03,3.524599999999999955e-01,2.204899999999999860e+00,-8.530300000000000382e-02
5.595900000000000318e-01,2.217600000000000127e-01,-4.423900000000000055e-02,5.595900000000000318e-01,2.217600000000000127e-01,-4.423900000000000055e-02,1.962199999999999944e+00,-5.829899999999999839e-03,2.572400000000000242e-01,2.204899999999999860e+00,-8.530300000000000382e-02,4.259200000000000208e-01
2.217600000000000127e-01,-4.423900000000000055e-02,7.454600000000000115e-01,2.217600000000000127e-01,-4.423900000000000055e-02,7.454600000000000115e-01,-5.829899999999999839e-03,2.572400000000000242e-01,-5.409199999999999564e-01,-8.530300000000000382e-02,4.259200000000000208e-01,-2.090899999999999981e-01
-4.423900000000000055e-02,7.454600000000000115e-01,1.221000000000000002e-01,-4.423900000000000055e-02,7.454600000000000115e-01,1.221000000000000002e-01,2.572400000000000242e-01,-5.409199999999999564e-01,8.912200000000000122e-01,4.259200000000000208e-01,-2.090899999999999981e-01,1.106100000000000083e+00
7.454600000000000115e-01,1.221000000000000002e-01,-1.506000000000000005e+00,7.454600000000000115e-01,1.221000000000000002e-01,-1.506000000000000005e+00,-5.409199999999999564e-01,8.912200000000000122e-01,-5.016000000000000458e-01,-2.090899999999999981e-01,1.106100000000000083e+00,-1.004899999999999904e+00
1.221000000000000002e-01,-1.506000000000000005e+00,-2.808300000000000241e-01,1.221000000000000002e-01,-1.506000000000000005e+00,-2.808300000000000241e-01,8.912200000000000122e-01,-5.016000000000000458e-01,-2.117999999999999883e+00,1.106100000000000083e+00,-1.004899999999999904e+00,-2.025300000000000100e+00
-1.506000000000000005e+00,-2.808300000000000241e-01,1.797900000000000054e-01,-1.506000000000000005e+00,-2.808300000000000241e-01,1.797900000000000054e-01,-5.016000000000000458e-01,-2.117999999999999883e+00,-3.043999999999999831e-03,-1.004899999999999904e+00,-2.025300000000000100e+00,3.266600000000000059e-01
-2.808300000000000241e-01,1.797900000000000054e-01,1.207300000000000040e+00,-2.808300000000000241e-01,1.797900000000000054e-01,1.207300000000000040e+00,-2.117999999999999883e+00,-3.043999999999999831e-03,-2.008300000000000016e-02,-2.025300000000000100e+00,3.266600000000000059e-01,2.658300000000000107e-01
1.797900000000000054e-01,1.207300000000000040e+00,1.310500000000000033e-02,1.797900000000000054e-01,1.207300000000000040e+00,1.310500000000000033e-02,-3.043999999999999831e-03,-2.008300000000000016e-02,1.796100000000000030e+00,3.266600000000000059e-01,2.658300000000000107e-01,1.757900000000000018e+00
1.207300000000000040e+00,1.310500000000000033e-02,-1.148900000000000032e+00,1.207300000000000040e+00,1.310500000000000033e-02,-1.148900000000000032e+00,-2.008300000000000016e-02,1.796100000000000030e+00,-5.232299999999999729e-01,2.658300000000000107e-01,1.757900000000000018e+00,-1.099299999999999944e+00
1.310500000000000033e-02,-1.148900000000000032e+00,-1.590899999999999981e+00,1.310500000000000033e-02,-1.148900000000000032e+00,-1.590899999999999981e+00,1.796100000000000030e+00,-5.232299999999999729e-01,-1.283099999999999907e+00,1.757900000000000018e+00,-1.099299999999999944e+00,-1.625699999999999923e+00
-1.148900000000000032e+00,-1.590899999999999981e+00,4.820699999999999985e-01,-1.148900000000000032e+00,-1.590899999999999981e+00,4.820699999999999985e-01,-5.232299999999999729e-01,-1.283099999999999907e+00,-1.960399999999999920e+00,-1.099299999999999944e+00,-1.625699999999999923e+00,-1.657499999999999973e+00
-1.590899999999999981e+00,4.820699999999999985e-01,-1.007800000000000029e+00,-1.590899999999999981e+00,4.820699999999999985e-01,-1.007800000000000029e+00,-1.283099999999999907e+00,-1.960399999999999920e+00,1.248199999999999976e+00,-1.625699999999999923e+00,-1.657499999999999973e+00,1.052699999999999969e+00
4.820699999999999985e-01,-1.007800000000000029e+00,-6.036199999999999899e-02,4.820699999999999985e-01,-1.007800000000000029e+00,-6.036199999999999899e-02,-1.960399999999999920e+00,1.248199999999999976e+00,-1.753100000000000103e+00,-1.657499999999999973e+00,1.052699999999999969e+00,-2.083899999999999864e+00
-1.007800000000000029e+00,-6.036199999999999899e-02,-1.073000000000000065e-01,-1.007800000000000029e+00,-6.036199999999999899e-02,-1.073000000000000065e-01,1.248199999999999976e+00,-1.753100000000000103e+00,9.596900000000000430e-01,1.052699999999999969e+00,-2.083899999999999864e+00,1.066899999999999959e+00
-6.036199999999999899e-02,-1.073000000000000065e-01,5.214300000000000185e-02,-6.036199999999999899e-02,-1.073000000000000065e-01,5.214300000000000185e-02,-1.753100000000000103e+00,9.596900000000000430e-01,-3.645999999999999797e-01,-2.083899999999999864e+00,1.066899999999999959e+00,-6.235399999999999832e-01
-1.073000000000000065e-01,5.214300000000000185e-02,-2.219199999999999839e+00,-1.073000000000000065e-01,5.214300000000000185e-02,-2.219199999999999839e+00,9.596900000000000430e-01,-3.645999999999999797e-01,6.462900000000000311e-01,1.066899999999999959e+00,-6.235399999999999832e-01,-7.393800000000000372e-02
5.214300000000000185e-02,-2.219199999999999839e+00,2.877600000000000158e+00,5.214300000000000185e-02,-2.219199999999999839e+00,2.877600000000000158e+00,-3.645999999999999797e-01,6.462900000000000311e-01,-3.084299999999999820e+00,-6.235399999999999832e-01,-7.393800000000000372e-02,-2.330000000000000071e+00
-2.219199999999999839e+00,2.877600000000000158e+00,1.076200000000000045e+00,-2.219199999999999839e+00,2.877600000000000158e+00,1.076200000000000045e+00,6.462900000000000311e-01,-3.084299999999999820e+00,5.346099999999999852e+00,-7.393800000000000372e-02,-2.330000000000000071e+00,5.964800000000000324e+00
2.877600000000000158e+00,1.076200000000000045e+00,2.798800000000000177e-01,2.877600000000000158e+00,1.076200000000000045e+00,2.798800000000000177e-01,-3.084299999999999820e+00,5.346099999999999852e+00,-3.136999999999999789e-01,-2.330000000000000071e+00,5.964800000000000324e+00,-1.025199999999999889e+00
1.076200000000000045e+00,2.798800000000000177e-01,-1.819300000000000084e-01,1.076200000000000045e+00,2.798800000000000177e-01,-1.819300000000000084e-01,5.346099999999999852e+00,-3.136999999999999789e-01,1.210299999999999931e+00,5.964800000000000324e+00,-1.025199999999999889e+00,1.406900000000000039e+00
2.798800000000000177e-01,-1.819300000000000084e-01,-3.920600000000000196e-01,2.798800000000000177e-01,-1.819300000000000084e-01,-3.920600000000000196e-01,-3.136999999999999789e-01,1.210299999999999931e+00,-9.935899999999999732e-01,-1.025199999999999889e+00,1.406900000000000039e+00,-1.159399999999999986e+00
-1.819300000000000084e-01,-3.920600000000000196e-01,-8.696099999999999941e-01,-1.819300000000000084e-01,-3.920600000000000196e-01,-8.696099999999999941e-01,1.210299999999999931e+00,-9.935899999999999732e-01,-3.530499999999999750e-01,1.406900000000000039e+00,-1.159399999999999986e+00,-3.715399999999999814e-01
-3.920600000000000196e-01,-8.696099999999999941e-01,-9.553800000000000070e-01,-3.920600000000000196e-01,-8.696099999999999941e-01,-9.553800000000000070e-01,-9.935899999999999732e-01,-3.530499999999999750e-01,-1.462800000000000100e+00,-1.159399999999999986e+00,-3.715399999999999814e-01,-1.692499999999999893e+00
-8.696099999999999941e-01,-9.553800000000000070e-01,5.461899999999999533e-01,-8.696099999999999941e-01,-9.553800000000000070e-01,5.461899999999999533e-01,-3.530499999999999750e-01,-1.462800000000000100e+00,-9.793300000000000338e-01,-3.715399999999999814e-01,-1.692499999999999893e+00,-6.405199999999999783e-01
-9.553800000000000070e-01,5.461899999999999533e-01,5.618199999999999861e-01,-9.553800000000000070e-01,5.461899999999999533e-01,5.618199999999999861e-01,-1.462800000000000100e+00,-9.793300000000000338e-01,9.680400000000000116e-01,-1.692499999999999893e+00,-6.405199999999999783e-01,1.157599999999999962e+00
5.461899999999999533e-01,5.618199999999999861e-01,-2.789299999999999891e+00,5.461899999999999533e-01,5.618199999999999861e-01,-2.789299999999999891e+00,-9.793300000000000338e-01,9.680400000000000116e-01,5.508499999999999508e-01,-6.405199999999999783e-01,1.157599999999999962e+00,-5.474499999999999922e-01
5.618199999999999861e-01,-2.789299999999999891e+00,-3.511399999999999938e-02,5.618199999999999861e-01,-2.789299999999999891e+00,-3.511399999999999938e-02,9.680400000000000116e-01,5.508499999999999508e-01,-3.773400000000000087e+00,1.157599999999999962e+00,-5.474499999999999922e-01,-3.849600000000000133e+00
-2.789299999999999891e+00,-3.511399999999999938e-02,-1.042000000000000037e+00,-2.789299999999999891e+00,-3.511399999999999938e-02,-1.042000000000000037e+00,5.508499999999999508e-01,-3.773400000000000087e+00,1.368700000000000028e+00,-5.474499999999999922e-01,-3.849600000000000133e+00,1.430299999999999905e+00
-3.511399999999999938e-02,-1.042000000000000037e+00,8.796100000000000030e-01,-3.511399999999999938e-02,-1.042000000000000037e+00,8.796100000000000030e-01,-3.773400000000000087e+00,1.368700000000000028e+00,-1.999200000000000088e+00,-3.849600000000000133e+00,1.430299999999999905e+00,-2.139200000000000212e+00
